8101187;0.0066802207377287;0.0064000000000000;0.2500000000000000;0.9447966698687160;1;0
8002705;0.0072611094975312;0.0256000000000000;0.6923076923076923;1.0000000000000000;1;0
8500010;0.0101655532965437;0.0080000000000000;0.1944444444444444;0.9656099903938521;0;1
8302589;0.0316584374092361;0.0384000000000000;0.2363636363636364;0.8160422670509125;1;0
8302593;0.0647690967179785;0.1904000000000000;0.5401785714285714;0.6616074287544028;0;1
8301645;0.0952657566076096;0.0080000000000000;0.0212765957446809;0.2156900416266410;1;0
8302430;0.1710717397618356;0.1840000000000000;0.1983050847457627;0.6813960934998399;0;1
8130085;0.0023235550392100;0.1104516129032258;0.0000000000000000;0.9244956772334294;1;0
8301700;0.6093523090328202;0.2752000000000000;0.0828966174368747;0.8160422670509125;0;1
8302026;0.0023235550392100;0.0000000000000000;0.2222222222222222;0.1973422990714057;0;1
8130094;0.0026139994191112;0.1104516129032258;0.0000000000000000;0.7735190521934038;1;0
8173073;0.0034853325588150;0.0000000000000000;0.1538461538461539;0.8283701569004163;1;0
8101073;0.0293348823700261;0.1104516129032258;0.0000000000000000;0.7940121677873839;1;0
8020347;0.4693581179204183;0.8944000000000000;0.3469387755102041;1.0000000000000000;0;1
8010292;0.0014522218995062;0.1104516129032258;0.0000000000000000;0.0000000000000000;1;0
8031922;0.0029044437990125;0.0032000000000000;0.3636363636363636;0.6705177167045445;1;0
8108000;0.0171362184141737;0.0160000000000000;0.2000000000000000;0.9796669868715978;1;0
8006050;0.0441475457449898;0.1248000000000000;0.5228758169934641;0.5072046109510087;0;1
8308217;0.0961370897473134;0.0080000000000000;0.0210843373493976;0.6260326609029779;1;0
8311781;0.0002904443799012;0.1104516129032258;0.0000000000000000;0.3511047070124880;0;1
8102205;0.0060993319779262;0.0000000000000000;0.0909090909090909;0.9447966698687160;1;0
8029376;0.0453093232645948;0.0624000000000000;0.2611464968152866;0.9334293948126802;1;0
8304700;0.0002904443799012;0.1104516129032258;0.0000000000000000;0.3511047070124880;0;1
8011051;0.0046471100784200;0.0352000000000000;1.4117647058823530;0.6936279218699968;0;1
8308406;0.0020331106593087;0.0064000000000000;0.7500000000000000;0.1066282420749280;1;0
8505300;0.0026139994191112;0.1104516129032258;0.0000000000000000;0.3066922830611591;1;0
8306421;0.0363055474876561;0.0416000000000000;0.2222222222222222;0.6325648414985591;0;1
8309218;0.0819053151321522;0.1776000000000000;0.3992932862190813;0.7940121677873839;0;1
8011068;0.0865524252105722;0.2336000000000000;0.4949832775919732;0.9317323086775536;0;1
8098610;0.0000000000000000;0.1104516129032258;0.0000000000000000;0.1675312199807877;1;0
8011048;0.0005808887598025;0.0016000000000000;1.0000000000000000;0.0830291386487352;1;0
8101236;0.0020331106593087;0.1104516129032258;0.0000000000000000;0.7256484149855907;1;0
8503000;0.0023235550392100;0.1104516129032258;0.0000000000000000;0.9656099903938521;0;1
8305043;0.0029044437990125;0.0064000000000000;0.5454545454545454;0.7807236631444124;0;1
8022193;0.0342724368283474;0.0272000000000000;0.1596638655462185;0.9838936919628563;0;1
8101003;0.1022364217252396;0.0352000000000000;0.0679886685552408;0.9796669868715978;0;1
8069685;0.0002904443799012;0.1104516129032258;0.0000000000000000;0.6705177167045445;1;0
8103158;0.0008713331397037;0.0000000000000000;0.5000000000000000;0.6900416266410503;1;0
8013552;0.0023235550392100;0.0000000000000000;0.2222222222222222;0.9656099903938521;1;0
8013643;0.0043566656985187;0.0016000000000000;0.1875000000000000;0.0165225744476465;1;0
8065969;0.0165553296543712;0.0128000000000000;0.1724137931034483;0.9518091578610310;1;0
8308409;1.0000000000000000;1.0000000000000000;0.1820557491289199;0.7807236631444124;0;1
8300035;0.0000000000000000;0.1104516129032258;0.0000000000000000;0.6228946525776496;1;0
